,company,dropoff_census_tract,dropoff_centroid_latitude,dropoff_centroid_location,dropoff_centroid_longitude,dropoff_community_area,extras,fare,payment_type,pickup_census_tract,pickup_centroid_latitude,pickup_centroid_location,pickup_centroid_longitude,pickup_community_area,taxi_id,tips,tolls,trip_end_timestamp,trip_id,trip_miles,trip_seconds,trip_start_timestamp,trip_total,PickupHour,PickupMin,PickupTime
467,,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,0,7.75,Cash,17031081201,41.89915561,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",-87.62621053,8,9c2ba2fb3fb193eccb0b49913a09e697a8d941d1120ad34591c4bfdd070d783b77a3cd6c1dcc0d747f6491fccb954c22ffaaf78fdfa3f0036b62e4c2260bbcfd,0,0,2017-07-07T12:45:00.000,18ae96c1dd3094699ca3b4e13207fc62af836178,1.37,607,2017-07-07T12:30:00.000,7.75,,,
468,Taxi Affiliation Services,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,2.5,17.5,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,3887cc377dbde234d39615c76c07045594f0206762685b183b65a61c4378fa160b8a53e3bf2902f23cb3908941e8568640300e2d1193f1826ce69cc642b5ae94,0,0,2017-07-07T12:45:00.000,18bee9ac34b870ba1fbc872ed43e37a4ddd1fb73,5,1320,2017-07-07T12:30:00.000,20,,,
469,,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0,8,Cash,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,8307cf9433f0293eee99c6944aeab484521d9cd9b1fce59472580dde77dbb981858564b8de50202efa8fbb2904755e092e70f94524bf3b6c015f852181998c7e,0,0,2017-07-07T12:45:00.000,19fa740544206079a1364fbd610674cd28cd1b3c,1.3,626,2017-07-07T12:30:00.000,8,,,
470,,17031841900,41.86790242,"{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",-87.64295867,28,0,5.75,Credit Card,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,396892a80daeabb209e6a8a53a4beb62d71771dcf69611eceb0e3b269169211b8d17214d67884bd9c95a027588f40e277483699099a0c59709bc56a5c656e672,2,0,2017-07-07T12:30:00.000,1a021cd297a4bfecf502dd78eb01168f0ae36786,1.1,240,2017-07-07T12:30:00.000,8.25,,,
471,,17031071500,41.91461629,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",-87.63171737,7,1.5,10,Credit Card,17031081500,41.89250778,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",-87.62621491,8,0013da5489fe976daf4f4a7d246073ecf2caed9b12b3be70eff37b63ef9ca4102c972145ddd8537811752d51b222b4618dfbae451b966d7a3ad9afa4ec878a6e,2,0,2017-07-07T12:45:00.000,209dec8b244b5d51ad75b459be0c25e8bb0599d7,1.89,780,2017-07-07T12:30:00.000,14,,,
472,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,1,11,Cash,,41.94779159,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",-87.68383494,5,2a4985bf7c540eb7f449d887cbd1ffe0add5555298a5099e9a745be1b660862d8f2d70cdf95f1b64edbc8e3230107067c9f4a1b9ef3fc73e90c5d81a45bab609,0,0,2017-07-07T12:45:00.000,2410ccc320dd19f176418332f924b145d1c0b504,2.8,780,2017-07-07T12:30:00.000,12,,,
473,,17031330100,41.85934972,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",-87.61735801,33,5,25.75,Credit Card,17031980100,41.78599852,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",-87.75093429,56,d5bd3c194ba5caac63fb4575b561722e11b1dd4cb6f1d2dcce6eda3b1dcba95baab346f709a4430ac9ef196b71a97037dd0152ae3b15c702111f148bd5072224,3,0,2017-07-07T12:45:00.000,24e5057e819e9333738f32a6735174d41851667a,9.12,1392,2017-07-07T12:30:00.000,34.25,,,
474,KOAM Taxi Association,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,1,46.5,Cash,17031081300,41.89833179,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",-87.62076287,8,14bbb3f71ff875f5301e793e0e401c6ad500a0c71f21ea157ee05d015518961ea4218ca65bd56d25b28216c4fd5acaec52f140eb38c25a44bf0404ec4f048cb8,0,0,2017-07-07T13:15:00.000,261257282169598b5e9ce9fb5a6ed8cdbde04965,18.2,2340,2017-07-07T12:30:00.000,47.5,,,
475,,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0,11.75,Cash,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,c72e98ca28cddd5800abf1f658f2d777939ed79d4500762c5588dab9ce49b700e567c9eaee4241afcf90e199ff6fd8c1de357c5b1919e92bf4c19a4a22c13f9d,0,0,2017-07-07T13:00:00.000,29e09f0686e2cb7abf46efdc30557799c968e6b6,2.5,1140,2017-07-07T12:30:00.000,11.75,,,
476,,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,1,7.75,Cash,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,a62a0acd486be18bea787321d0084520c39fabb60a3cf849181d9adf966395817453937644260b789923e180c4bd8f25217fd8e9cee2ac6b7b9257bcbc1ce0f6,0,0,2017-07-07T12:45:00.000,2a08ba0ca53b249c3b0f6d9caa4b8d1f47fdfa21,1.1,600,2017-07-07T12:30:00.000,8.75,,,
477,,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,2,19.5,Cash,,41.85718386,"{'type': 'Point', 'coordinates': [-87.6203346241, 41.8571838585]}",-87.62033462,33,a5fd673635d0dd1555c584c480f3aeb152e4ae021d8076ba46f9b35b099f04221e061fafed0ae1a86a6b017b0c10d3edf4cd005d6b2b60f4e0f4d10311b41b0a,0,0,2017-07-07T13:00:00.000,2b5e0361cc37a19f2e9075d17f8c64149f9fb55a,5.23,1824,2017-07-07T12:30:00.000,21.5,,,
478,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,16,Credit Card,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,644680ecf5bbb5af6329b0c9d4595c39344cd6c50fababc6e2e17811d9cfe0d67ac4a8b828340bf260428913ffd4b8b82dfaa8e1e83da0e939723ee47ae034c9,3.3,0,2017-07-07T13:00:00.000,2bcf77888be24054f6e8288668e9f82492ca2d6c,4.08,1537,2017-07-07T12:30:00.000,19.8,,,
479,Taxi Affiliation Services,17031081202,41.90278805,"{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}",-87.62614559,8,1,10.25,Credit Card,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,dcfc039460c91afe6099789b8f3b8ef854815c6345723ebf5bb5c3aa1886c201ed45ba45053ec5aaf8cb3c1eb4117dfaf4db6f04e7258283c731c1f4cc26eff6,2.25,0,2017-07-07T12:45:00.000,2f144ce9b89a03ac6a3217444ba7ec3e1e66d4c3,2.1,900,2017-07-07T12:30:00.000,13.5,,,
480,,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,2,7.25,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,e64275101114ec6cfacc200c2bab09d7d4e128b5f6fd4cad1db03ff64b96c9bfbcfcf1c77239fd43d897539f8cbfc7e8da784bb7cebe0a7b83bf21233a46fb4b,1,0,2017-07-07T12:45:00.000,2f19d3dcc26369e926b0f5d6d7ce3b079860a11c,1.07,535,2017-07-07T12:30:00.000,10.75,,,
481,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,12.5,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,d997a0d4cab61cd52db2c82c78aba9a10d73bf469ff4002ceef3d85bdb629d638cbe6a8abfc6bbf6f4ad9aa0df0ff85de753094dda381afe2d4b6ab7bbe6d20e,3,0,2017-07-07T12:45:00.000,2fb8baa318b57f60a8b5c9e92af7d5021d2e2bc6,3.8,540,2017-07-07T12:30:00.000,16,,,
482,,17031071500,41.91461629,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",-87.63171737,7,2,11,Cash,17031081800,41.89321636,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",-87.63784421,8,523413b8e687c9c265f42d78d3c04cb16913f4d13e3521735de5ef3b47bc9b2198af4c6dcf7dc2f652b1f1396ba8c1ad977c554a0f0fa7c33426cbfc8c453742,0,0,2017-07-07T12:45:00.000,2fdea0be3572dbd0964ff60c193490625e7db5cc,2.42,987,2017-07-07T12:30:00.000,13,,,
483,,,41.9000696,"{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}",-87.72091824,23,4,40,Cash,,41.98026432,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",-87.9136246,76,ff59cda78c6ab2dc273fc8a17896b35a5be09bb6338a67b10aa8e5ee82b58562e78bc4ba6192440365a1cd3428a0c3ea9981fe0445ec4c8d8da992305ff5a38c,0,0,2017-07-07T13:15:00.000,30372703e4b148305679810b29aa280d2bcb40ae,14.22,2805,2017-07-07T12:30:00.000,44,,,
484,,17031081201,41.89915561,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",-87.62621053,8,6,42.25,Cash,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,8b12673d17dc4423a80ecc1f53d090cff311496e1694d7a913c6f61b72e83beecdf596a0d8b5a6ea7d7e4d91723310e7114e97a25b36bc693958b29d1ca50b6e,0,0,2017-07-07T13:00:00.000,31df7e5ef72bab04e5455f86564e83ab83d81343,16.31,2275,2017-07-07T12:30:00.000,48.25,,,
485,,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1,7,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,10a3a3db038a616cf1e784ef0c6bb9dd6e3d2cfb94f50e927e704d66ceb6313a1cc7b6bf620e40eeb4082ef0447c141bef6e0c8845682a91eae882021b75bc74,3,0,2017-07-07T12:30:00.000,34f5f4620ccf3a4d21c895b160d53fae97ee8be5,1.31,402,2017-07-07T12:30:00.000,11.5,,,
486,Chicago Medallion Management,17031980100,41.78599852,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",-87.75093429,56,0,29,Credit Card,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,ada14d22a0c2f8c7fe79140611a8e76602acdd8b4482821a60b5449c0b1c9f0eed0ab62794a7418e15af813bed26fc9601a319475606f0d0d86353551e805f4a,7.25,0,2017-07-07T12:45:00.000,363585bdac89993c22fc5f398bbda875a362e845,10.9,1200,2017-07-07T12:30:00.000,36.25,,,
487,Northwest Management LLC,17031061000,41.94922091,"{'type': 'Point', 'coordinates': [-87.6519703953, 41.9492209135]}",-87.6519704,6,0,22,Cash,17031330100,41.85934972,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",-87.61735801,33,57a648e7a559433f979d6eac4c506f483982579079994cd94a70f6e48569275d4bd12a0e638ea4516ea86b71ccd618de4e7bd62d83c92a73969bb981d6584c0d,0,0,2017-07-07T13:00:00.000,371925d04127099b4ca0aabe5f0d8d699ac21584,7,1620,2017-07-07T12:30:00.000,22,,,
488,Taxi Affiliation Services,17031320100,41.88498719,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",-87.62099291,32,1.5,10.5,Cash,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,9fc52a3e6113c21f5303d076e96f183f3453f065a24f9bdb001a38012afb7df2b5098d030ac69a2077690d33ed9170fcba6a33de32b88ec6df1dd047888a0c47,0,0,2017-07-07T12:45:00.000,37988f5c37dd6306c6b2de0a59561b363301b7ff,1.4,1140,2017-07-07T12:30:00.000,12,,,
489,,17031832000,41.94629454,"{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}",-87.65429808,6,4,21.25,Cash,17031081500,41.89250778,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",-87.62621491,8,c0591d33660deb744cef729db6457d5a0924498c9ed3bb80b0160d6bdec6de41d28db4d9de45475ad8257687670f437406d85c13fe34381fb80c206745ea7dc0,0,0,2017-07-07T13:00:00.000,383842b0d648a65854bce16d7b822a2d3717444c,5.86,1852,2017-07-07T12:30:00.000,25.25,,,
490,Northwest Management LLC,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,0,43.75,Cash,17031081600,41.89207264,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",-87.62887416,8,af5b394cb22984f667fc0a9cc30e0277cb9edf50f14747a58103447a8f8861966b49214180a54cf352c97334695812f7e66bce1b1b5c954e22ea98a1011e60e9,0,0,2017-07-07T13:15:00.000,38c9f1045309f221c5383dd40a87f66448817c35,17.7,1920,2017-07-07T12:30:00.000,43.75,,,
491,,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,1,6.75,Credit Card,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,888ae68d70813efa2665c4293ed0a5b5f82cdd3ed4b7041c447123e81ace67a6602e42b81b0f080f1f88a6c5ad8db7f666e6b44141022b85a61309b57c3a060a,2,0,2017-07-07T12:30:00.000,3a5a2df4fc246dddccd499a1fcea3b216f43c4e6,1.1,480,2017-07-07T12:30:00.000,10.25,,,
492,,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,0,6.25,Credit Card,17031081800,41.89321636,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",-87.63784421,8,0090109cb1452e88ee6894c4bfc76d85938b422572d62a86fea6a11769be1d60ee970f1e384a040a45f0cccdf7c437e4c07341b43c34f9dfc67afac9681c8fe7,1,0,2017-07-07T12:30:00.000,3b8872e6a49097a1f7df0ba75599d3c9e6fe9437,1.1,420,2017-07-07T12:30:00.000,7.75,,,
493,Northwest Management LLC,17031330100,41.85934972,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",-87.61735801,33,1,13.25,Cash,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,86eaf7c8b40d86769f267110d1dd80ef7bffc9b060bde7ba9bb0d3183a6d9c6eca64ddc2186cbc62d47de2d1cb78ec4f996eeb5c618eb39ff482a0348074c7e4,0,0,2017-07-07T12:45:00.000,3c3ba5bf406a03a78eddd4f8040546074b5f2f2f,3,1260,2017-07-07T12:30:00.000,14.25,,,
494,Blue Ribbon Taxi Association Inc.,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,5,46.5,Cash,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,f56706cffdd1acc957c70c8ba9fd463a6af4b8a4c2093285acf87178836f87943be63db001743e8cd7e03c99e8024324a601c72b94c1cb753ceec91258001159,0,0,2017-07-07T13:00:00.000,3d392599c0a83d98f4d094e4f67ee32172e5521d,1.1,2220,2017-07-07T12:30:00.000,51.5,,,
495,,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,0,43.5,Cash,17031081800,41.89321636,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",-87.63784421,8,8eca35a570101ad24c638f1f43eecce9d0cb7843e13a75f0af0c911c3e31ddec549c4808e216bcf31634542025c1e7de2442b92d5d7d73463c4e05fd959e47b4,0,0,2017-07-07T13:00:00.000,3d670006628d66b8ea0dd80d20e378fc7ba2a9e3,17.63,1789,2017-07-07T12:30:00.000,43.5,,,
496,,17031330100,41.85934972,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",-87.61735801,33,0,9.75,Cash,17031280100,41.88530002,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",-87.64280847,28,8da9e1d18757022c6a6a614fc2d38483e38aae441feff500095a83ebc68006cf88329f2c28e35ba92ead14037739f9971a8a2852f946ebc59d0160c4f1104ec8,0,0,2017-07-07T12:45:00.000,3fef71d75b2eececb4f1878226a52daf69d52332,2.05,757,2017-07-07T12:30:00.000,9.75,,,
497,,17031320100,41.88498719,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",-87.62099291,32,1,7.25,Cash,17031330100,41.85934972,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",-87.61735801,33,81aafbafaebb880d4c4fcbb0d6ffca20ea631863254684eaf4258bcdf794a34223af0050c30f1ac54debb23c9530a434fa5456e33788cd71c6d6e91c9b9c6abe,0,0,2017-07-07T12:45:00.000,406964306be6abee405c45bdb4d82e411c64aedb,1.5,360,2017-07-07T12:30:00.000,8.25,,,
498,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,16.25,Cash,,42.00157103,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",-87.69501259,2,67cbad0de729d814d848a331b1e37cb8df3a5537fc7d879eb2d2ea32d4295d5fc56bb273eaaba13f85d1cfcff73b295c598e03af1c54660ec0f0db8e8bd69759,0,0,2017-07-07T13:00:00.000,40eea675ff7a69d1fa0972d1304f55455b5eb062,4.8,1320,2017-07-07T12:30:00.000,16.25,,,
499,,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,1,8.25,Cash,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,3f46ef398d3308fb9794b8c5de450a88439d16c47b77b79398f0e84b804e7aad4789cb5ee08f74c8b7f89a444653706802a31cfdc8b99d3867a16794641fb759,0,0,2017-07-07T12:45:00.000,40f59935e40fdebb63f8abf01c2b67b21f4c068f,1.21,739,2017-07-07T12:30:00.000,9.25,,,
500,Taxi Affiliation Services,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,0,7.75,Cash,17031081000,41.90026569,"{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",-87.63210922,8,f64f9d2b8cecab6bd216d2fb20f6d74c16e69c0574c06f4cf830689c74fb897f5f81ca32194ce653cde83c009c6008d270c832ac3f755d2cadd16714c85bd1d4,0,0,2017-07-07T12:45:00.000,412b2d5d58b4798be19af51d466fc4be44fd1c50,1.3,600,2017-07-07T12:30:00.000,7.75,,,
501,Northwest Management LLC,17031081300,41.89833179,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",-87.62076287,8,4,45.25,Credit Card,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,a9bc5e55dd09e8687769a853fe4e67226f1e16b649e7bc22778574f03d4c1b00954fecdc1d48129e6f93a238397660d3a80c461f2afa2b48d335f32cd0bcf76e,9.85,0,2017-07-07T13:15:00.000,4194d8c7d0553a593e37e6e0fb018d15b0b768d1,20.5,2340,2017-07-07T12:30:00.000,59.1,,,
502,KOAM Taxi Association,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,0,7.75,Credit Card,17031080201,41.90949567,"{'type': 'Point', 'coordinates': [-87.630963601, 41.9094956686]}",-87.6309636,8,a702989206ab84c8c7368a4db8d7b73bee5d39a3f86122b38d30f969bc77e5e7534002d6b87e6d8bae428d6cd057845110c0d69ffe58fd7300fd7afe7abfe146,2,0,2017-07-07T12:30:00.000,42cb7c66f1b36041d499797781e30a260f32fc2f,1.6,480,2017-07-07T12:30:00.000,9.75,,,
503,Taxi Affiliation Services,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,0,46.75,Credit Card,17031838200,41.870415,"{'type': 'Point', 'coordinates': [-87.6750856208, 41.8704150003]}",-87.67508562,28,fd2a0da0c3fac477cf2004f82988290fd6f8198bb180f9cd13585ad99a6b841ad68a201129adc969e7eebc9a64cd89d98dd73feed1b62e3b67c9d621969fde6f,4.25,0,2017-07-07T13:15:00.000,42e5b18177849a91974306e10b785acfcfa50f68,19.1,2280,2017-07-07T12:30:00.000,51,,,
504,Taxi Affiliation Services,,41.96581197,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",-87.65587879,3,0,11.5,Cash,,42.00157103,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",-87.69501259,2,a8078f80a679e11f94f21e3bc8e205025db5e17d1f204c177c60415fb20e9971a5b6352b2573a91ddac200b598a011997ed4f7a43a4280f9b927619d0a9a31c0,0,0,2017-07-07T12:45:00.000,44dd1f6fe1db4a705a28e7d0019cc012d6ceed38,3.2,780,2017-07-07T12:30:00.000,11.5,,,
505,,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,0,9.5,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,0a801ec32ac61474c442a4285a614aa1fc5f012a78010a1e93e1787b41c2d407411ac142c1316628f72cc4836f54b28158adb6c0e6c1aaf4f4e4a659c4f7147d,2,0,2017-07-07T12:45:00.000,459928e17b3a514e6403821f8b02b5b319334caa,2.1,660,2017-07-07T12:30:00.000,12,,,
506,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,14.75,Cash,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,61abb47c5869d156b0658c031a16ce139beb682fc30b5b602fd67bc2ca07cac54dcfe2b8bc106d1e989ede3af3e7db7333c49d98cd3184972762cba421f71ccf,0,0,2017-07-07T12:45:00.000,4611a08eb8bc9690469d794627b537de34b256fd,4.7,720,2017-07-07T12:30:00.000,14.75,,,
507,,,41.95402765,"{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}",-87.76339903,15,0,21.5,Cash,,42.00157103,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",-87.69501259,2,4f1e94982e6851725add382f7981d64006ae7c38f3664f6575ef12ab44c1c6af6e02524b142e95c1d10974f66b6a2eda0d332643b01607e2ca3ff2a7241f6dee,0,0,2017-07-07T13:00:00.000,46301fc8a3a38a023fb6bdeed328983f7141d3cf,6.5,1680,2017-07-07T12:30:00.000,21.5,,,
508,Dispatch Taxi Affiliation,17031841900,41.86790242,"{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",-87.64295867,28,0,8,Credit Card,17031842200,41.9049353,"{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",-87.64990723,8,0f2be663856dd9f20d52405f7e4f00e164fdf336bede0e08d229f6dd88a547efd6382b1dd57efdea4487600f7be210b82169e30d3573db38f6fc6023792cadb0,4,0,2017-07-07T12:30:00.000,468b1aa6e79052754ae27b128a892e046b3a57d2,1.8,600,2017-07-07T12:30:00.000,12,,,
509,,17031320100,41.88498719,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",-87.62099291,32,1,9.5,Cash,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,c6afdfd8a7e77a6363705c79438ccc226e23e84f79c200ae985a7707e6626f5c402bb9275a0e3866d0174ec80e57ff47d542355d4c487da812c0540d5de12306,0,0,2017-07-07T12:45:00.000,46f6f0f09271febd1a129ebef14219d464e16c08,1.5,960,2017-07-07T12:30:00.000,10.5,,,
510,Taxi Affiliation Services,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,0,9.5,Cash,17031320600,41.87060737,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",-87.62217294,32,9c342c3e26241156bda22e93a566202f8fd3d741fe256a96974b7d5ab1cb1be1bb49db5105c62319f4de20b475797e3ddd7f3997ecfde54b619ea427d1cbd605,0,0,2017-07-07T12:45:00.000,487a95c391356b18d6a9e6088b5bafc23e359ab7,1.6,840,2017-07-07T12:30:00.000,9.5,,,
511,Dispatch Taxi Affiliation,17031081401,41.89503345,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",-87.61971067,8,1,7,Cash,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,a3348fd7c786707032e4940dc6d67b73c217bc1f71a3c0879934eefc25d2aff9b12505905590988897c85279667711cb88f950cee33ea1f93b2ed355414baf87,0,0,2017-07-07T12:30:00.000,48ae572389c8563348ccc20f61c2eb48e498d613,1.2,480,2017-07-07T12:30:00.000,8,,,
512,Northwest Management LLC,17031330100,41.85934972,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",-87.61735801,33,2,11.25,Cash,17031081500,41.89250778,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",-87.62621491,8,ad96e1f639eeef88c0fed109f6efe4edcee99185000c5b66be6d652ec93dba209e588a866885afef558a85b4a3094701f745540d94a902fb5967f4b2b82432a1,0,0,2017-07-07T12:45:00.000,48de4030c4e75993b8de18668813416d04c95db4,2.4,960,2017-07-07T12:30:00.000,13.25,,,
513,,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,0,19.5,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,0156573f07d7ebbb61b0edfd4d783d2762fd0cc74d8221374dfeb933e85efc3f1469c1a56f15bd54ab0cfc7a69f5fa65edd9399748b8a1a56870e7d8c96f6a9f,3.9,0,2017-07-07T13:00:00.000,4a0958c882de74bf7baa3ef6e1fca1bf2d6fae23,5.1,1740,2017-07-07T12:30:00.000,23.9,,,
514,Northwest Management LLC,17031081500,41.89250778,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",-87.62621491,8,5.5,44,Credit Card,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,ad33dffdd6cd00795ea1a00a6a6db1a38482075d532b55e712741e9b4a2541375fcf642d01d35b51646d2a07b49376f167b5ddd1f7b0a5354afe07f514108365,12.35,0,2017-07-07T13:15:00.000,4a2a1a4ef264548feac22ee57899229059754436,17.3,2220,2017-07-07T12:30:00.000,61.85,,,
